Date,RegionName,State,Metro,County,City,SizeRank,Zri,MoM,QoQ,YoY,ZriRecordCnt
2017/1/31,12546,NY,New York,Dutchess,North East,12786,1738,-0.013060761,-0.040838852,0.032679739,978
2017/1/31,55802,MN,Duluth,Saint Louis,Duluth,12787,1441,-0.013013699,0,-0.080994898,957
2017/1/31,60301,IL,Chicago,Cook,Oak Park,12788,1435,-0.008977901,-0.039491299,-0.043333333,835
2017/1/31,61085,IL,,Jo Daviess,Stockton,12789,1058,-0.02037037,-0.06619594,-0.102629347,956
2017/1/31,12466,NY,Kingston,Ulster,Port Ewen,12790,1627,0.010559006,0.02327044,0.120523416,590
2017/1/31,21661,MD,,Kent,Rock Hall,12791,1498,0.002006689,0.007397445,0.002006689,2102
2017/1/31,62069,IL,St. Louis,Macoupin,Mount Olive,12792,965,-0.015306122,-0.030150754,-0.076555024,1416
2017/1/31,72946,AR,Fort Smith,Crawford,Mountainburg,12793,893,0.002244669,0.010180995,0.102469136,868
2017/1/31,55375,MN,Minneapolis-St Paul,Hennepin,Saint Bonifacius,12794,1767,0.00226886,0.009137636,0.053039333,1530
2017/1/31,40379,KY,Lexington,Scott,Stamping Ground,12795,1187,0.002533784,0.016267123,0.050442478,700
2017/1/31,90010,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Los Angeles,12796,3475,0.00317552,0.005206827,0.027498522,649
2017/1/31,18051,PA,Allentown,Lehigh,Weisenberg Township,12797,1898,0.003171247,0.013888889,0.02373247,1319
2017/1/31,75661,TX,Marshall,Harrison,Uncertain,12798,947,-0.036622584,-0.115779645,-0.221217105,1137
2017/1/31,55055,MN,Minneapolis-St Paul,Washington,Newport,12799,1354,0.003706449,0.007440476,-0.027298851,1196
2017/1/31,55741,MN,Duluth,Saint Louis,Gilbert,12800,749,-0.010568032,-0.073019802,-0.118823529,1763
2017/1/31,1984,MA,Boston,Essex,Wenham,12801,2673,-0.01800147,-0.031170714,0.048646528,1252
2017/1/31,84745,UT,St. George,Washington,La Verkin,12802,1220,0.009098428,0.043627032,0.08348135,1350
2017/1/31,46371,IN,Michigan City,La Porte,Rolling Prairie,12803,1207,0.010887772,0.046834345,0.174124514,2171
2017/1/31,32343,FL,Tallahassee,Gadsden,Midway,12804,1137,0.001762115,0.002645503,0.032697548,948
2017/1/31,12484,NY,Kingston,Ulster,Marbletown,12805,1697,-0.00293772,-0.026391279,-0.013945381,1094
2017/1/31,53521,WI,Madison,Dane,Brooklyn,12806,1526,0.003287311,0.020053476,0.031081081,1417
2017/1/31,15052,PA,Pittsburgh,Beaver,Ohioville,12807,1011,-0.006876228,-0.040796964,-0.051594747,1206
2017/1/31,34756,FL,Orlando,Lake,Montverde,12808,1803,-0.00551572,-0.00331675,-0.028032345,1053
2017/1/31,18458,PA,New York,Pike,Shohola,12809,1273,-0.010108865,-0.028244275,-0.030464585,1275
2017/1/31,45120,OH,Cincinnati,Clermont,Felicity,12810,1028,0.001949318,-0.004840271,-0.070524412,545
2017/1/31,20676,MD,Washington,Calvert,Port Republic,12811,1823,-0.002189381,-0.002189381,0.008854455,1791
2017/1/31,48096,MI,Detroit,Macomb,Ray,12812,1292,-0.025641026,-0.086925795,-0.000773395,1468
2017/1/31,23920,VA,,Brunswick,Brodnax,12813,1080,-0.003690037,-0.010989011,-0.063313096,794
2017/1/31,70653,LA,De Ridder,Beauregard,Merryville,12814,1000,-0.055712937,-0.131190269,-0.140154772,579
2017/1/31,3048,NH,Manchester,Hillsborough,Town of Greenville,12815,1620,0.022082019,0.038461538,-0.022329511,1160
2017/1/31,30079,GA,Atlanta,Dekalb,Scottdale,12816,1013,0.008964143,0.022199798,0.057411273,1168
2017/1/31,54722,WI,Eau Claire,Eau Claire,Augusta,12817,1037,0.018664047,0.081334724,0.122294372,1326
2017/1/31,43517,OH,,Williams,Edgerton,12818,934,-0.002136752,-0.002136752,0.013015184,855
2017/1/31,46501,IN,Plymouth,Marshall,Argos,12819,938,-0.006355932,-0.003188098,0.042222222,1082
2017/1/31,67544,KS,Great Bend,Barton,Hoisington,12820,678,0.01497006,0.022624434,0.021084337,1344
2017/1/31,53058,WI,Milwaukee,Waukesha,Nashotah,12821,2237,-0.017566974,-0.029921943,0.025206233,1227
2017/1/31,7046,NJ,New York,Morris,Mountain Lakes,12822,4031,-0.001980688,0.00775,-0.011040236,1502
2017/1/31,8092,NJ,New York,Ocean,Eagleswood Township,12823,1751,0.004589788,0.01980198,0.02758216,1571
2017/1/31,93285,CA,Bakersfield,Kern,Wofford Heights,12824,1044,-0.004766444,-0.025210084,-0.041322314,1190
2017/1/31,37051,TN,Clarksville,Montgomery,Cunningham,12825,959,-0.005186722,-0.005186722,0.02238806,1820
2017/1/31,62535,IL,Decatur,Macon,Forsyth,12826,1871,0.003755365,0.025767544,0.285027473,1337
2017/1/31,54757,WI,Eau Claire,Chippewa,New Auburn,12827,1111,-0.005371531,-0.005371531,0.036380597,1025
2017/1/31,82431,WY,,Big Horn,Lovell,12828,913,0.012195122,-0.011904762,-0.093346574,1298
2017/1/31,93235,CA,Visalia,Tulare,Ivanhoe,12829,945,0.008537887,0.010695187,0.013948498,941
2017/1/31,47459,IN,,Greene,Solsberry,12830,915,-0.001091703,0.007709251,-0.015069968,820
2017/1/31,46932,IN,Logansport,Cass,Galveston,12831,954,-0.00209205,-0.008316008,0.029126214,1194
2017/1/31,48063,MI,Detroit,Saint Clair,Columbus,12832,1234,0.002437043,0.016474465,0.148975791,1208
2017/1/31,56567,MN,Fergus Falls,Otter Tail,New York Mills,12833,1170,-0.013490725,-0.033856317,-0.017632242,1302
2017/1/31,75630,TX,,Marion,Avinger,12834,1249,-0.005573248,-0.017309205,-0.01342812,1009
2017/1/31,22578,VA,,Lancaster,White Stone,12835,1571,0.000636943,0.010939511,-0.050181378,1412
2017/1/31,97385,OR,Salem,Marion,Sublimity,12836,1653,0.001211387,0.006699147,0.018484288,818
2017/1/31,67335,KS,Coffeyville,Montgomery,Cherryvale,12837,648,0.00621118,-0.003076923,-0.022624434,1111
2017/1/31,48145,MI,Monroe,Monroe,La Salle,12838,1072,0.018043685,0.033751205,-0.089209856,1729
2017/1/31,65052,MO,,Camden,Linn Creek,12839,1005,0.002994012,0,-0.0625,1395
2017/1/31,46797,IN,Fort Wayne,Allen,Woodburn,12840,1067,-0.003734827,-0.011121409,0.031914894,1196
2017/1/31,37183,TN,Shelbyville,Bedford,Wartrace,12841,1216,0.004958678,0.006622517,0.035775128,1171
2017/1/31,91906,CA,San Diego,San Diego,Campo,12842,1986,-0.000503271,-0.00997009,0.076422764,936
2017/1/31,47520,IN,,Perry,Cannelton,12843,764,0.001310616,0.01192053,0.020026702,1169
2017/1/31,28905,NC,,Cherokee,Marble,12844,971,-0.006141249,-0.019191919,-0.053606238,683
2017/1/31,78140,TX,,Gonzales,Nixon,12845,1144,-0.001745201,-0.003484321,-0.016337059,620
2017/1/31,93202,CA,Hanford,Kings,Armona,12846,992,0.008130081,0.014314928,0.004048583,1015
2017/1/31,50025,IA,,Audubon,Audubon,12847,979,0.008238929,-0.007099391,-0.084190833,1457
2017/1/31,40056,KY,Louisville/Jefferson County,Oldham,Pewee Valley,12848,1385,0.000722543,0.000722543,0.017634093,1049
2017/1/31,62075,IL,,Montgomery,Nokomis,12849,947,-0.006295908,-0.022703818,-0.075195313,1390
2017/1/31,16371,PA,Warren,Warren,Youngsville,12850,996,-0.008955224,-0.025440313,0.01529052,788
2017/1/31,45850,OH,Lima,Allen,Harrod,12851,1073,-0.001860465,-0.002788104,-0.014692378,1075
2017/1/31,16115,PA,Pittsburgh,Beaver,Darlington Township,12852,1007,-0.019474197,-0.064126394,-0.067592593,926
2017/1/31,77364,TX,,San Jacinto,Point Blank,12853,1360,-0.009468318,-0.018050542,0.003690037,989
2017/1/31,29439,SC,Charleston,Charleston,Folly Beach,12854,2598,0.004640371,-0.001153403,0.003088803,1820
2017/1/31,49614,MI,,Manistee,Bear Lake,12855,1018,0.005928854,0.016983017,-0.002938296,1385
2017/1/31,17063,PA,Lewistown,Mifflin,Armagh Township,12856,1005,-0.005934718,-0.018554688,-0.005934718,652
2017/1/31,74435,OK,Fort Smith,Sequoyah,Gore,12857,854,-0.010428737,-0.027334852,-0.088580576,638
2017/1/31,14812,NY,Elmira,Chemung,Catlin,12858,1195,-0.004166667,-0.00083612,-0.060534591,789
2017/1/31,78417,TX,Corpus Christi,Nueces,Corpus Christi,12859,1239,0.004051864,0.023966942,0.034223706,1145
2017/1/31,48436,MI,Flint,Genesee,Gaines,12860,1110,0.011850501,0.056137012,-0.028021016,1409
2017/1/31,4254,ME,Lewiston,Androscoggin,Town of Livermore Falls,12861,961,-0.007231405,0.003131524,0.114849188,1408
2017/1/31,22213,VA,Washington,Arlington,Arlington,12862,2955,-0.002363268,-0.010381782,0.012679918,1202
2017/1/31,54949,WI,,Waupaca,Manawa,12863,966,0.022222222,0.052287582,0.056892779,1094
2017/1/31,88317,NM,Alamogordo,Otero,Cloudcroft,12864,989,-0.005030181,-0.043520309,-0.046287367,648
2017/1/31,24486,VA,Staunton,Augusta,Weyers Cave,12865,1194,0.012722646,0.009298394,-0.015663644,1305
2017/1/31,61547,IL,Peoria,Peoria,Mapleton,12866,1529,0.03032345,0.096843615,0.139344262,1379
2017/1/31,90704,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Avalon,12867,2673,-0.0077951,-0.017279412,-0.016556291,1105
2017/1/31,76640,TX,Waco,McLennan,Ross,12868,1106,-0.00270514,-0.017761989,0.080078125,807
2017/1/31,16157,PA,New Castle,Lawrence,New Beaver,12869,790,-0.034229829,-0.091954023,-0.056152927,1191
2017/1/31,55415,MN,Minneapolis-St Paul,Hennepin,Minneapolis,12870,1872,-0.008999471,-0.019895288,0.023510115,1819
2017/1/31,43447,OH,Toledo,Wood,Millbury,12871,1066,0.01620591,0.043052838,-0.002806361,1564
2017/1/31,6469,CT,Hartford,Middlesex,East Haddam,12872,1502,0.001333333,-0.00397878,-0.024675325,1241
2017/1/31,74035,OK,Tulsa,Osage,Hominy,12873,783,-0.018796992,-0.054347826,-0.076650943,1040
2017/1/31,21034,MD,Baltimore,Harford,Darlington,12874,1544,0.001946788,-0.004513217,-0.017186505,1344
2017/1/31,31831,GA,Columbus,Harris,Waverly Hall,12875,1197,0.004194631,0.01097973,-0.033898305,1064
2017/1/31,89444,NV,Gardnerville Ranchos,Douglas,Wellington,12876,1400,-0.014778325,-0.026425591,-0.006387509,727
2017/1/31,46773,IN,Fort Wayne,Allen,Monroeville,12877,918,-0.038743455,-0.046728972,0.06993007,1053
2017/1/31,17026,PA,Lebanon,Lebanon,Bethel Township,12878,1130,0.026339691,0.053122088,0.008028546,1038
2017/1/31,14125,NY,Batavia,Genesee,Town of Oakfield,12879,1289,-0.016030534,-0.013771997,-0.022003035,1087
2017/1/31,98612,WA,,Wahkiakum,Cathlamet,12880,1410,0.010028653,0.023222061,0.037527594,1138
2017/1/31,75446,TX,,Fannin,Honey Grove,12881,1117,-0.00178731,-0.000894454,0.044901777,1158
2017/1/31,53941,WI,Baraboo,Sauk,La Valle,12882,1196,0.008431703,0.026609442,0.013559322,1376
2017/1/31,19505,PA,Reading,Berks,Washington Township,12883,1318,-0.010510511,-0.028023599,-0.029455081,1050
2017/1/31,35741,AL,Huntsville,Madison,Huntsville,12884,1460,-0.003412969,-0.004771643,-0.038208169,1087
2017/1/31,76233,TX,Sherman,Grayson,Collinsville,12885,1124,0.005366726,0.006266786,-0.011433597,963
2017/1/31,7832,NJ,Allentown,Warren,Knowlton Township,12886,1656,0.003028468,0.00060423,-0.038327526,1445
2017/1/31,37373,TN,Chattanooga,Hamilton,Sale Creek,12887,1172,-0.008460237,-0.043265306,-0.071315372,1197
2017/1/31,67449,KS,,Dickinson,Herington,12888,687,0.005856515,0.005856515,-0.012931034,1352
2017/1/31,47638,IN,Evansville,Posey,Wadesville,12889,1131,0,0.005333333,0.014349776,1214
2017/1/31,79501,TX,Abilene,Jones,Anson,12890,982,-0.001017294,-0.018,-0.070075758,975
2017/1/31,28159,NC,Charlotte,Rowan,Spencer,12891,803,-0.004956629,-0.002484472,-0.033694344,985
2017/1/31,89040,NV,Las Vegas,Clark,Overton,12892,1103,0.006386861,0.01007326,0.005469462,658
2017/1/31,60551,IL,Ottawa,La Salle,Sheridan,12893,1370,-0.002911208,-0.015804598,0.052227343,1265
2017/1/31,70776,LA,Baton Rouge,Iberville,Saint Gabriel,12894,1448,0.010467551,0.041726619,0.102817974,796
2017/1/31,93271,CA,Visalia,Tulare,Three Rivers,12895,1370,-0.003636364,0.010324484,0.029301277,1126
2017/1/31,98240,WA,Bellingham,Whatcom,Custer,12896,1573,-0.011934673,0.001273074,0.022756827,768
2017/1/31,12775,NY,,Sullivan,Rock Hill,12897,1532,-0.002604167,-0.009696186,0.013898081,1435
2017/1/31,12529,NY,Hudson,Columbia,Hillsdale,12898,1784,-0.024070022,-0.027262814,0.011337868,1147
2017/1/31,54874,WI,Duluth,Douglas,Poplar,12899,1071,-0.00464684,0.030798845,0.035783366,1518
2017/1/31,15944,PA,Pittsburgh,Westmoreland,St Clair Township,12900,841,-0.001187648,0.014475271,-0.069690265,937
2017/1/31,59474,MT,,Toole,Shelby,12901,1058,0.021235521,0.035225049,0.155021834,1036
2017/1/31,66615,KS,Topeka,Shawnee,Topeka,12902,1297,0.00464756,0.023677979,0.025296443,1042
2017/1/31,37902,TN,Knoxville,Knox,Knoxville,12903,1429,0.016358464,0.023638968,0.027318476,720
2017/1/31,21140,MD,Baltimore,Anne Arundel,Riva,12904,2359,0.00511291,0.019006479,-0.013383522,1466
2017/1/31,1518,MA,Worcester,Worcester,Fiskdale,12905,1700,0.008303677,0.014319809,-0.002932551,1099
2017/1/31,43318,OH,Bellefontaine,Logan,De Graff,12906,994,0.001007049,-0.003009027,-0.006,906
2017/1/31,1235,MA,Pittsfield,Berkshire,Hinsdale,12907,1542,0.010484928,0.019167217,0.032819826,1311
2017/1/31,18346,PA,East Stroudsburg,Monroe,Coolbaugh,12908,1140,0.001757469,-0.000876424,0.007067138,1394
2017/1/31,71411,LA,Natchitoches,Natchitoches,Campti,12909,1133,0.004432624,-0.000881834,-0.002640845,431
2017/1/31,21561,MD,,Garrett,Swanton,12910,1500,-0.006622517,-0.018966645,-0.038461538,2643
2017/1/31,54013,WI,Minneapolis-St Paul,Saint Croix,Glenwood City,12911,1348,0.004470939,0.029007634,0.074103586,1421
2017/1/31,95627,CA,Sacramento,Yolo,Esparto,12912,1557,0.004516129,0.004516129,0.045668234,761
2017/1/31,16254,PA,,Clarion,Paint Township,12913,1067,0.001877934,0.011374408,0.014258555,957
2017/1/31,27053,NC,Mount Airy,Surry,Mount Airy,12914,973,-0.005112474,-0.018163471,-0.088951311,1082
2017/1/31,27233,NC,,Guilford,Climax,12915,976,0.006185567,0.016666667,0.046087889,1317
2017/1/31,24137,VA,Roanoke,Franklin,Penhook,12916,1542,0.010484928,0.036987223,0.082105263,1375
2017/1/31,49715,MI,Sault Ste. Marie,Chippewa,Brimley,12917,903,-0.002209945,-0.015267176,-0.051470588,1520
2017/1/31,61277,IL,Sterling,Whiteside,Prophetstown,12918,1104,0.000906618,-0.017793594,-0.029876977,1171
2017/1/31,43310,OH,Bellefontaine,Logan,Belle Center,12919,1090,0.006463527,0.004608295,-0.016245487,1232
2017/1/31,21673,MD,Easton,Talbot,Trappe,12920,1531,0.017952128,0.047912389,0.009228741,1548
2017/1/31,37144,TN,,Lincoln,Petersburg,12921,978,-0.00407332,-0.016096579,0.023012552,1549
2017/1/31,56277,MN,,Renville,Olivia,12922,1107,-0.009838998,-0.034031414,-0.054654142,787
2017/1/31,53933,WI,Beaver Dam,Dodge,Fox Lake,12923,1165,0.00171969,0.034635879,0.156901688,1583
2017/1/31,16248,PA,,Clarion,Madison Township,12924,922,0,0.004357298,0.01878453,799
2017/1/31,75141,TX,Dallas-Fort Worth,Dallas,Hutchins,12925,1133,-0.000881834,0.011607143,0.067860509,844
2017/1/31,72858,AR,Russellville,Pope,Pottsville,12926,940,-0.006342495,-0.010526316,0.01511879,983
2017/1/31,95536,CA,Eureka,Humboldt,Ferndale,12927,1534,0.042119565,0.132103321,0.115636364,513
2017/1/31,55917,MN,Owatonna,Steele,Blooming Prairie,12928,1204,-0.007419621,-0.013114754,-0.008237232,1391
2017/1/31,7803,NJ,New York,Morris,Mine Hill,12929,2162,0.016455101,0.032473734,0.037428023,1481
2017/1/31,62822,IL,,Franklin,Christopher,12930,878,-0.010146561,-0.013483146,-0.030905077,1349
2017/1/31,4579,ME,Portland,Sagadahoc,Woolwich,12931,1288,0.00233463,0.020602219,0.040387722,1428
2017/1/31,32568,FL,Pensacola,Escambia,Mc David,12932,911,0,-0.019375673,0.007743363,837
2017/1/31,85631,AZ,Phoenix,Pinal,San Manuel,12933,782,-0.020050125,0.012953368,0.068306011,1363
2017/1/31,49253,MI,Adrian,Lenawee,Manitou Beach,12934,1067,0.045053869,0.051231527,-0.021100917,2414
2017/1/31,73121,OK,Oklahoma City,Oklahoma,Oklahoma City,12935,1043,0.005785921,0.002884615,-0.005719733,1416
2017/1/31,72437,AR,Jonesboro,Craighead,Lake City,12936,758,-0.005249344,-0.03192848,-0.015584416,1044
2017/1/31,37049,TN,Nashville,Robertson,Cross Plains,12937,1214,0.009983361,0.026204565,0.09566787,1625
2017/1/31,4097,ME,Portland,Cumberland,North Yarmouth,12938,1945,0.003094379,-0.006131834,0.024762908,1670
2017/1/31,75424,TX,Dallas-Fort Worth,Collin,Blue Ridge,12939,1565,-0.00063857,0.005784062,0.083795014,1077
2017/1/31,97396,OR,Portland,Yamhill,Willamina,12940,1201,0.018659881,0.032674119,0.056288478,679
2017/1/31,43342,OH,Marion,Marion,Prospect,12941,1029,0.000972763,-0.007714561,-0.032894737,1308
2017/1/31,45369,OH,Springfield,Clark,South Vienna,12942,911,0.014476615,0.028216704,-0.081653226,1029
2017/1/31,15445,PA,Pittsburgh,Fayette,Hopwood,12943,1058,-0.013979497,-0.013059701,0.005703422,1031
2017/1/31,47283,IN,Greensburg,Decatur,Westport,12944,883,0.006841505,0.016110472,-0.014508929,1001
2017/1/31,5735,VT,Rutland,Rutland,Castleton,12945,1483,0.008157716,0.014363885,0.010217984,1041
2017/1/31,48179,MI,Monroe,Monroe,Berlin Township,12946,1124,-0.013169447,-0.014035088,0.014440433,1199
2017/1/31,13461,NY,Utica,Oneida,Sherrill,12947,1285,0.007053292,0.032958199,0.078020134,2187
2017/1/31,4917,ME,Augusta,Kennebec,Belgrade,12948,1176,-0.011764706,-0.056179775,-0.016722408,2138
2017/1/31,6063,CT,Torrington,Litchfield,Barkhamsted,12949,1520,-0.025016036,-0.035532995,-0.060568603,1354
2017/1/31,36560,AL,Mobile,Mobile,Mount Vernon,12950,796,-0.009950249,-0.022113022,-0.062426384,1034
2017/1/31,49807,MI,Escanaba,Delta,Bark River,12951,965,-0.01025641,-0.02917505,0.002076843,1882
2017/1/31,12809,NY,Glens Falls,Washington,Town of Argyle,12952,1687,-0.008230453,-0.012873025,0.037515375,1002
2017/1/31,49622,MI,,Antrim,Central Lake,12953,1107,-0.010723861,-0.01687389,-0.007174888,1997
2017/1/31,4461,ME,Bangor,Penobscot,Town of Milford,12954,1101,-0.0090009,-0.023070098,-0.000907441,1254
2017/1/31,15679,PA,Pittsburgh,Westmoreland,South Huntingdon Township,12955,948,-0.00524659,0.022653722,-0.033639144,902
2017/1/31,29168,SC,Sumter,Sumter,Wedgefield,12956,748,-0.002666667,-0.001335113,-0.041025641,1594
2017/1/31,40045,KY,Louisville/Jefferson County,Trimble,Milton,12957,1039,0.00192864,0.007759457,-0.004789272,682
2017/1/31,13667,NY,Ogdensburg,Saint Lawrence,Town of Norfolk,12958,1147,-0.013757524,-0.034511785,-0.01965812,916
2017/1/31,93066,CA,Ventura,Ventura,Somis,12959,4312,0.006770955,0.027890346,0.090817101,726
2017/1/31,28742,NC,Asheville,Henderson,Horse Shoe,12960,1354,0.000739098,0.008941878,0.012715034,1050
2017/1/31,26059,WV,Wheeling,Ohio,Triadelphia,12961,1052,-0.01774043,-0.041894353,0.010566763,829
2017/1/31,8560,NJ,Trenton,Mercer,Hopewell Township,12962,2343,-0.010557432,-0.035405517,-0.040147481,1375
2017/1/31,54015,WI,Minneapolis-St Paul,Saint Croix,Hammond,12963,1410,-0.006342495,0.006423983,0.026200873,1310
2017/1/31,64061,MO,Warrensburg,Johnson,Kingsville,12964,1232,-0.003236246,0.030100334,0.112917796,1034
2017/1/31,37375,TN,Tullahoma,Franklin,Sewanee,12965,1355,-0.007326007,-0.025880661,-0.055090656,1130
2017/1/31,17034,PA,Harrisburg,Dauphin,Highspire,12966,948,-0.004201681,-0.006289308,-0.019648397,796
2017/1/31,13033,NY,Auburn,Cayuga,Ira,12967,1321,-0.012705531,-0.020756116,-0.016381236,950
2017/1/31,23690,VA,Virginia Beach,York,Yorktown,12968,1517,-0.005897772,-0.006548788,-0.000658762,1093
2017/1/31,13411,NY,,Chenango,Town of New Berlin,12969,1207,-0.000827815,0.05506993,-0.093163035,848
2017/1/31,80447,CO,,Grand,Grand Lake,12970,1631,-0.006699147,-0.030897207,0.036213469,1010
2017/1/31,23958,VA,Lynchburg,Appomattox,Pamplin,12971,1111,-0.000899281,-0.001796945,-0.015070922,753
2017/1/31,37035,TN,Nashville,Cheatham,Chapmansboro,12972,1155,0.006974717,0.013157895,0.046195652,1749
2017/1/31,14719,NY,Olean,Cattaraugus,New Albion,12973,1196,-0.019672131,-0.030794165,-0.075019335,908
2017/1/31,45784,OH,Marietta,Washington,Vincent,12974,1243,-0.000803859,0.00566343,0.00566343,631
2017/1/31,32443,FL,,Jackson,Greenwood,12975,865,0.03221957,0.06396064,0.289120715,720
2017/1/31,7460,NJ,New York,Sussex,Hardyston,12976,1803,0.005577245,0.029109589,0.031464531,1457
2017/1/31,98648,WA,Portland,Skamania,Stevenson,12977,1565,0,0.007078507,0.06462585,1180
2017/1/31,24380,VA,Blacksburg,Floyd,Willis,12978,1120,-0.007971656,-0.033649698,-0.073614557,1035
2017/1/31,61046,IL,,Carroll,Lanark,12979,1331,-0.017712177,-0.063335679,-0.147887324,2020
2017/1/31,6093,CT,Hartford,Hartford,Suffield,12980,1898,-0.019628099,-0.046710196,0.006896552,1356
2017/1/31,29080,SC,Sumter,Sumter,Lynchburg,12981,784,-0.011349306,-0.021223471,-0.058823529,1113
2017/1/31,48191,MI,Ann Arbor,Washtenaw,Augusta Township,12982,1462,-0.005442177,0.012465374,0.002743484,1125
2017/1/31,95982,CA,Yuba City,Sutter,Sutter,12983,1282,0.00078064,0.005490196,0.036378335,1042
2017/1/31,71060,LA,Shreveport,Caddo,Mooringsport,12984,784,-0.030902349,-0.073286052,-0.11211778,1138
2017/1/31,3826,NH,Boston,Rockingham,East Hampstead,12985,1841,0,-0.013397642,-0.024377318,1175
2017/1/31,54129,WI,Appleton,Calumet,Hilbert,12986,1070,0.018078021,0.045943304,0.091836735,819
2017/1/31,12075,NY,Hudson,Columbia,Town of Ghent,12987,1750,-0.015194147,0.012145749,0.05548854,1079
2017/1/31,43718,OH,Wheeling,Belmont,Belmont,12988,1160,-0.005998286,-0.072,-0.171428571,933
2017/1/31,99323,WA,Walla Walla,Walla Walla,Burbank,12989,1330,0.006051437,0.006051437,-0.002998501,579
2017/1/31,44429,OH,Youngstown,Mahoning,Craig Beach,12990,887,0.003393665,0.061004785,-0.019889503,1374
2017/1/31,4259,ME,Augusta,Kennebec,Monmouth,12991,1195,-0.014839242,-0.056827151,0.008438819,1346
2017/1/31,53108,WI,Racine,Racine,Caledonia,12992,1274,0.011111111,0.008709422,-0.038490566,1236
2017/1/31,54161,WI,Marinette,Marinette,Pound,12993,1018,0.019019019,0.030364372,0.043032787,961
